voltage,temp,rel time,abs time,volt dif,ppm
10.59638,34.240723,18823.284,54:10.0,-0.00002,-15.383
10.59638,34.07959,18824.447,54:11.2,-0.00001,-13.778
10.59638,34.240723,18825.62,54:12.4,-0.00001,-13.212
10.59638,34.401855,18826.782,54:13.5,-0.00002,-14.911
10.59638,34.160156,18827.945,54:14.7,-0.00002,-14.345
10.59638,33.676758,18829.106,54:15.9,-0.00002,-15.949
10.59638,34.240723,18830.269,54:17.0,-0.00002,-16.515
10.59638,34.321289,18831.432,54:18.2,-0.00002,-17.270
10.59638,34.160156,18832.593,54:19.4,-0.00002,-17.081
10.59638,34.321289,18833.756,54:20.5,-0.00002,-17.081
10.59638,34.321289,18834.919,54:21.7,-0.00002,-16.421
10.59638,34.321289,18836.081,54:22.8,-0.00002,-16.421
10.59638,34.321289,18837.245,54:24.0,-0.00001,-13.495
10.59638,34.240723,18838.406,54:25.2,-0.00002,-14.156
10.59638,34.321289,18839.568,54:26.3,-0.00001,-12.646
10.59638,34.160156,18840.731,54:27.5,-0.00001,-13.306
10.59638,33.757324,18841.893,54:28.7,-0.00001,-14.061
10.59638,34.321289,18843.057,54:29.8,-0.00001,-12.835
10.59638,33.999023,18844.228,54:31.0,-0.00001,-13.023
10.59637,34.401855,18845.391,54:32.1,-0.00002,-17.931
10.59638,34.96582,18846.553,54:33.3,-0.00002,-14.439
10.59638,34.96582,18847.715,54:34.5,-0.00001,-13.684
10.59638,34.240723,18848.88,54:35.6,-0.00002,-14.345
10.59638,34.240723,18850.051,54:36.8,-0.00001,-12.174
10.59638,34.240723,18851.213,54:38.0,-0.00001,-13.212
10.59638,34.321289,18852.375,54:39.1,-0.00001,-13.967
10.59638,33.596191,18853.538,54:40.3,-0.00002,-15.666
10.59638,34.240723,18854.701,54:41.5,-0.00002,-16.987
10.59638,34.482422,18855.863,54:42.6,-0.00002,-16.326
10.59638,34.160156,18857.025,54:43.8,-0.00002,-17.176
10.59638,34.240723,18858.188,54:44.9,-0.00002,-16.609
10.59638,34.160156,18859.351,54:46.1,-0.00002,-16.798
10.59638,34.562988,18860.524,54:47.3,-0.00002,-15.949
10.59638,34.401855,18861.687,54:48.4,-0.00002,-16.232
10.59638,34.07959,18862.859,54:49.6,-0.00002,-16.326
10.59638,34.482422,18864.02,54:50.8,-0.00002,-15.099
10.59638,34.07959,18865.183,54:51.9,-0.00001,-13.023
10.59638,34.643555,18866.346,54:53.1,-0.00001,-12.929
10.59638,34.321289,18867.509,54:54.3,-0.00001,-12.646
10.59638,34.240723,18868.671,54:55.4,-0.00001,-13.873
10.59638,34.07959,18869.833,54:56.6,-0.00002,-17.176
10.59638,34.240723,18870.996,54:57.8,-0.00002,-16.326
10.59638,34.240723,18872.158,54:58.9,-0.00002,-16.326
10.59638,34.401855,18873.321,55:00.1,-0.00002,-15.666
10.59638,34.160156,18874.484,55:01.2,-0.00002,-15.288
10.59638,34.160156,18875.646,55:02.4,-0.00001,-12.646
10.59638,34.07959,18876.808,55:03.6,-0.00001,-12.740
10.59638,34.160156,18877.971,55:04.7,-0.00001,-12.646
10.59638,33.676758,18879.134,55:05.9,-0.00001,-13.684
10.59638,34.401855,18880.296,55:07.1,-0.00001,-13.401
10.59638,34.160156,18881.458,55:08.2,-0.00001,-13.873
10.59638,34.160156,18882.621,55:09.4,-0.00001,-13.212
10.59638,34.885254,18883.783,55:10.5,-0.00001,-13.684
10.59638,34.401855,18884.947,55:11.7,-0.00001,-12.740
10.59638,34.240723,18886.108,55:12.9,-0.00001,-12.363
10.59638,34.321289,18887.271,55:14.0,-0.00001,-13.212
10.59638,33.999023,18888.433,55:15.2,-0.00001,-12.740
10.59638,33.837891,18889.596,55:16.4,-0.00001,-12.740
10.59638,34.401855,18890.759,55:17.5,-0.00002,-15.194
10.59638,34.240723,18891.931,55:18.7,-0.00002,-15.666
10.59638,34.160156,18893.094,55:19.9,-0.00002,-15.571
10.59638,33.999023,18894.256,55:21.0,-0.00002,-14.628
10.59638,34.401855,18895.418,55:22.2,-0.00001,-11.608
10.59638,34.401855,18896.581,55:23.3,-0.00001,-13.023
10.59638,34.321289,18897.743,55:24.5,-0.00001,-13.873
10.59638,34.240723,18898.906,55:25.7,-0.00002,-14.628
10.59638,34.96582,18900.067,55:26.8,-0.00001,-13.023
10.59638,34.160156,18901.231,55:28.0,-0.00001,-11.985
10.59638,34.240723,18902.394,55:29.2,-0.00001,-13.684
10.59638,34.160156,18903.557,55:30.3,-0.00001,-13.495
10.59638,34.240723,18904.718,55:31.5,-0.00001,-13.684
10.59638,34.240723,18905.881,55:32.6,-0.00001,-13.023
10.59638,34.240723,18907.044,55:33.8,-0.00002,-15.194
10.59638,34.321289,18908.207,55:35.0,-0.00002,-15.666
10.59638,34.321289,18909.379,55:36.1,-0.00002,-15.383
10.59638,33.918457,18910.54,55:37.3,-0.00002,-14.816
10.59638,34.321289,18911.703,55:38.5,-0.00002,-15.194
10.59638,33.999023,18912.865,55:39.6,-0.00002,-15.383
10.59638,34.482422,18914.028,55:40.8,-0.00002,-17.081
10.59638,33.999023,18915.192,55:42.0,-0.00002,-16.987
10.59638,34.321289,18916.353,55:43.1,-0.00002,-16.515
10.59638,34.401855,18917.516,55:44.3,-0.00002,-15.005
10.59638,33.999023,18918.679,55:45.4,-0.00002,-14.439
10.59638,34.321289,18919.841,55:46.6,-0.00002,-15.666
10.59638,34.160156,18921.005,55:47.8,-0.00002,-16.138
10.59637,34.160156,18922.166,55:48.9,-0.00002,-18.402
10.59638,34.240723,18923.328,55:50.1,-0.00002,-16.987
10.59638,33.596191,18924.491,55:51.2,-0.00002,-16.893
10.59638,34.240723,18925.654,55:52.4,-0.00002,-16.421
10.59638,34.240723,18926.826,55:53.6,-0.00002,-15.760
10.59638,34.321289,18927.988,55:54.7,-0.00002,-14.816
10.59638,34.240723,18929.151,55:55.9,-0.00002,-15.949
10.59638,34.240723,18930.313,55:57.1,-0.00002,-16.421
10.59638,34.240723,18931.476,55:58.2,-0.00002,-16.138
10.59638,34.321289,18932.639,55:59.4,-0.00002,-16.326
10.59638,34.321289,18933.8,56:00.6,-0.00001,-13.873
10.59638,34.401855,18934.963,56:01.7,-0.00001,-12.551
10.59638,33.999023,18936.126,56:02.9,-0.00001,-12.646
10.59638,34.160156,18937.298,56:04.1,-0.00001,-13.967
10.59638,33.999023,18938.461,56:05.2,-0.00001,-13.212
10.59638,33.837891,18939.622,56:06.4,-0.00001,-13.118
10.59638,34.401855,18940.785,56:07.5,-0.00001,-12.929
10.59638,34.240723,18941.948,56:08.7,-0.00001,-13.118
10.59638,34.160156,18943.111,56:09.9,-0.00001,-12.551
10.59638,34.160156,18944.274,56:11.0,-0.00001,-13.118
10.59638,34.321289,18945.437,56:12.2,-0.00001,-11.230
10.59638,34.240723,18946.608,56:13.4,-0.00001,-13.306
10.59638,34.160156,18947.769,56:14.5,-0.00002,-15.099
10.59638,33.676758,18948.932,56:15.7,-0.00002,-15.477
10.59638,34.240723,18950.095,56:16.9,-0.00002,-15.477
10.59638,34.562988,18951.258,56:18.0,-0.00001,-12.646
10.59638,33.999023,18952.421,56:19.2,-0.00001,-11.325
10.59638,33.757324,18953.583,56:20.3,-0.00001,-11.513
10.59638,34.240723,18954.745,56:21.5,-0.00001,-13.306
10.59638,34.321289,18955.908,56:22.7,-0.00001,-13.118
10.59638,34.160156,18957.071,56:23.8,-0.00001,-13.873
10.59638,34.240723,18958.233,56:25.0,-0.00001,-12.740
10.59638,34.160156,18959.395,56:26.2,-0.00001,-11.608
10.59638,33.918457,18960.558,56:27.3,-0.00001,-10.570
10.59638,34.240723,18961.72,56:28.5,-0.00001,-10.758
10.59638,34.401855,18962.884,56:29.6,-0.00001,-10.947
10.59638,34.160156,18964.056,56:30.8,-0.00001,-10.287
10.59638,34.482422,18965.228,56:32.0,-0.00001,-12.268
10.59638,34.240723,18966.39,56:33.1,-0.00001,-10.381
10.59638,33.918457,18967.553,56:34.3,-0.00001,-10.475
10.59638,34.401855,18968.726,56:35.5,-0.00001,-10.381
10.59638,34.160156,18969.888,56:36.6,-0.00001,-10.758
10.59638,34.321289,18971.051,56:37.8,-0.00001,-10.192
10.59638,34.321289,18972.214,56:39.0,-0.00001,-11.702
10.59638,33.918457,18973.375,56:40.1,-0.00001,-10.192
10.59638,34.160156,18974.538,56:41.3,-0.00001,-11.041
10.59638,34.160156,18975.699,56:42.5,-0.00001,-9.720
10.59638,34.240723,18976.862,56:43.6,-0.00001,-12.646
10.59638,34.240723,18978.024,56:44.8,-0.00001,-12.551
10.59638,33.999023,18979.187,56:45.9,-0.00001,-13.684
10.59638,34.160156,18980.35,56:47.1,-0.00001,-12.174
10.59638,34.240723,18981.522,56:48.3,-0.00001,-12.835
10.59638,34.240723,18982.684,56:49.4,-0.00001,-13.401
10.59638,34.482422,18983.846,56:50.6,-0.00001,-11.608
10.59638,34.240723,18985.009,56:51.8,-0.00001,-11.891
10.59638,34.240723,18986.172,56:52.9,-0.00001,-11.891
10.59638,34.321289,18987.337,56:54.1,-0.00001,-11.513
10.59638,33.999023,18988.508,56:55.3,-0.00001,-12.646
10.59638,34.240723,18989.678,56:56.4,-0.00001,-13.873
10.59638,34.240723,18990.841,56:57.6,-0.00001,-13.967
10.59638,33.757324,18992.014,56:58.8,-0.00001,-13.684
10.59638,34.240723,18993.189,56:59.9,-0.00001,-12.080
10.59638,34.321289,18994.359,57:01.1,-0.00001,-11.325
10.59638,34.321289,18995.521,57:02.3,-0.00001,-12.646
10.59638,34.160156,18996.684,57:03.4,-0.00001,-12.080
10.59638,34.160156,18997.845,57:04.6,-0.00001,-13.967
10.59638,34.321289,18999.009,57:05.8,-0.00002,-14.911
10.59638,34.482422,19000.171,57:06.9,-0.00002,-15.288
10.59638,34.321289,19001.333,57:08.1,-0.00002,-15.194
10.59638,34.160156,19002.496,57:09.3,-0.00001,-11.985
10.59638,34.240723,19003.658,57:10.4,-0.00001,-12.174
10.59638,34.240723,19004.821,57:11.6,-0.00001,-13.118
10.59638,34.240723,19005.984,57:12.7,-0.00001,-12.551
10.59638,34.482422,19007.146,57:13.9,-0.00002,-15.005
10.59638,34.160156,19008.309,57:15.1,-0.00002,-15.666
10.59638,33.999023,19009.471,57:16.2,-0.00002,-14.439
10.59638,33.596191,19010.634,57:17.4,-0.00001,-13.401
10.59638,33.999023,19011.796,57:18.6,-0.00001,-13.212
10.59638,33.999023,19012.959,57:19.7,-0.00001,-12.080
10.59638,34.321289,19014.121,57:20.9,-0.00001,-12.457
10.59638,33.837891,19015.284,57:22.0,-0.00001,-12.457
10.59638,34.96582,19016.447,57:23.2,-0.00001,-12.551
10.59638,34.160156,19017.608,57:24.4,-0.00001,-13.873
10.59638,34.321289,19018.77,57:25.5,-0.00001,-13.118
10.59638,34.321289,19019.933,57:26.7,-0.00001,-13.306
10.59638,33.999023,19021.095,57:27.9,-0.00001,-12.457
10.59638,34.240723,19022.265,57:29.0,-0.00001,-11.325
10.59638,34.240723,19023.43,57:30.2,-0.00001,-12.174
10.59638,34.160156,19024.592,57:31.4,-0.00001,-11.796
10.59638,34.401855,19025.755,57:32.5,-0.00001,-11.041
10.59638,34.482422,19026.918,57:33.7,-0.00001,-11.136
10.59638,34.401855,19028.081,57:34.8,-0.00001,-9.720
10.59638,34.321289,19029.243,57:36.0,-0.00001,-12.740
10.59638,34.321289,19030.405,57:37.2,-0.00001,-12.929
10.59638,34.401855,19031.568,57:38.3,-0.00001,-12.551
10.59638,34.321289,19032.731,57:39.5,-0.00001,-13.495
10.59638,34.07959,19033.904,57:40.7,-0.00001,-13.401
10.59638,34.240723,19035.065,57:41.8,-0.00001,-13.212
10.59638,34.240723,19036.228,57:43.0,-0.00002,-14.250
10.59638,34.321289,19037.391,57:44.2,-0.00001,-12.268
10.59638,34.482422,19038.552,57:45.3,-0.00001,-10.475
10.59638,34.240723,19039.716,57:46.5,-0.00001,-12.080
10.59638,34.321289,19040.878,57:47.6,-0.00001,-12.457
10.59638,34.482422,19042.04,57:48.8,-0.00001,-13.118
10.59638,34.482422,19043.203,57:50.0,-0.00001,-13.118
10.59638,34.240723,19044.365,57:51.1,-0.00001,-13.023
10.59638,34.321289,19045.528,57:52.3,-0.00001,-11.985
10.59638,34.240723,19046.691,57:53.4,-0.00001,-13.023
10.59638,34.240723,19047.853,57:54.6,-0.00001,-11.325
10.59638,34.240723,19049.016,57:55.8,-0.00001,-12.551
10.59638,34.482422,19050.178,57:56.9,-0.00002,-15.288
10.59638,34.240723,19051.342,57:58.1,-0.00002,-15.666
10.59638,34.401855,19052.513,57:59.3,-0.00002,-15.005
10.59638,34.240723,19053.675,58:00.4,-0.00002,-14.722
10.59638,34.321289,19054.837,58:01.6,-0.00001,-12.646
10.59638,34.240723,19056.002,58:02.8,-0.00001,-13.023
10.59638,34.240723,19057.174,58:03.9,-0.00001,-12.646
10.59638,34.482422,19058.345,58:05.1,-0.00001,-13.306
10.59638,34.401855,19059.507,58:06.3,-0.00001,-13.212
10.59638,33.596191,19060.67,58:07.4,-0.00001,-10.287
10.59638,34.643555,19061.832,58:08.6,-0.00001,-13.023
10.59638,34.482422,19062.994,58:09.8,-0.00001,-11.608
10.59638,34.562988,19064.157,58:10.9,-0.00001,-12.268
10.59638,34.321289,19065.319,58:12.1,-0.00001,-12.551
10.59638,34.321289,19066.482,58:13.2,-0.00001,-12.740
10.59638,34.240723,19067.644,58:14.4,-0.00001,-13.590
10.59638,34.240723,19068.807,58:15.6,-0.00001,-13.967
10.59638,34.321289,19069.97,58:16.7,-0.00001,-12.457
10.59638,34.240723,19071.133,58:17.9,-0.00001,-13.306
10.59638,34.160156,19072.305,58:19.1,-0.00001,-12.268
10.59638,34.321289,19073.466,58:20.2,-0.00001,-13.495
10.59638,34.240723,19074.629,58:21.4,-0.00002,-14.439
10.59638,34.321289,19075.791,58:22.6,-0.00001,-12.740
10.59638,34.160156,19076.955,58:23.7,-0.00001,-13.778
10.59638,34.160156,19078.117,58:24.9,-0.00001,-13.212
10.59638,34.160156,19079.279,58:26.0,-0.00001,-11.513
10.59638,34.240723,19080.441,58:27.2,-0.00001,-11.230
10.59638,34.562988,19081.604,58:28.4,-0.00001,-12.174
10.59638,34.321289,19082.767,58:29.5,-0.00001,-11.513
10.59638,34.160156,19083.93,58:30.7,-0.00001,-13.873
10.59638,33.918457,19085.092,58:31.9,-0.00001,-13.967
10.59638,34.321289,19086.254,58:33.0,-0.00001,-13.306
10.59638,34.321289,19087.417,58:34.2,-0.00001,-13.495
10.59638,34.160156,19088.58,58:35.3,-0.00001,-11.230
10.59638,34.643555,19089.742,58:36.5,-0.00001,-13.023
10.59638,33.999023,19090.905,58:37.7,-0.00001,-13.023
10.59638,34.321289,19092.067,58:38.8,-0.00001,-11.608
10.59638,33.999023,19093.23,58:40.0,-0.00001,-13.590
10.59638,33.999023,19094.401,58:41.2,-0.00002,-14.722
10.59638,34.240723,19095.566,58:42.3,-0.00001,-12.080
10.59638,33.596191,19096.726,58:43.5,-0.00002,-14.156
10.59638,34.160156,19097.889,58:44.6,-0.00002,-14.250
10.59638,33.596191,19099.051,58:45.8,-0.00002,-14.250
10.59638,33.757324,19100.214,58:47.0,-0.00001,-12.740
10.59638,34.401855,19101.377,58:48.1,-0.00001,-12.740
10.59638,34.160156,19102.539,58:49.3,-0.00001,-12.551
10.59638,34.160156,19103.7,58:50.5,-0.00001,-10.287
10.59638,34.240723,19104.863,58:51.6,-0.00001,-11.985
10.59638,34.240723,19106.026,58:52.8,-0.00001,-12.363
10.59638,34.240723,19107.189,58:53.9,-0.00001,-12.740
10.59638,33.596191,19108.353,58:55.1,-0.00001,-12.835
10.59638,34.240723,19109.525,58:56.3,-0.00001,-11.796
10.59638,34.240723,19110.685,58:57.4,-0.00001,-12.363
10.59638,34.160156,19111.849,58:58.6,-0.00001,-13.023
10.59638,34.240723,19113.012,58:59.8,-0.00001,-12.363
10.59638,33.999023,19114.175,59:00.9,-0.00001,-10.192
10.59638,34.321289,19115.335,59:02.1,-0.00001,-11.325
10.59638,34.240723,19116.498,59:03.3,-0.00001,-11.041
10.59638,34.240723,19117.661,59:04.4,-0.00001,-13.590
10.59638,34.160156,19118.834,59:05.6,-0.00001,-12.551
10.59638,34.401855,19119.996,59:06.8,-0.00001,-13.967
10.59638,34.240723,19121.158,59:07.9,-0.00001,-12.929
10.59638,34.321289,19122.321,59:09.1,-0.00001,-13.495
10.59638,34.07959,19123.482,59:10.2,-0.00001,-12.080
10.59638,34.160156,19124.646,59:11.4,-0.00001,-12.646
10.59638,33.999023,19125.808,59:12.6,-0.00001,-10.381
10.59638,34.240723,19126.97,59:13.7,-0.00001,-11.419
10.59638,34.321289,19128.134,59:14.9,-0.00001,-12.740
10.59638,34.401855,19129.305,59:16.1,-0.00001,-11.796
10.59638,34.160156,19130.479,59:17.2,-0.00001,-12.551
10.59638,34.321289,19131.651,59:18.4,-0.00001,-10.570
10.59638,33.999023,19132.813,59:19.6,-0.00001,-10.475
10.59638,34.240723,19133.975,59:20.7,-0.00001,-11.041
10.59638,34.321289,19135.138,59:21.9,-0.00001,-10.853
10.59638,34.401855,19136.301,59:23.1,-0.00001,-10.664
10.59638,34.240723,19137.463,59:24.2,-0.00001,-12.268
10.59638,34.321289,19138.625,59:25.4,-0.00001,-11.041
10.59638,34.160156,19139.788,59:26.5,-0.00001,-11.325
10.59638,34.321289,19140.951,59:27.7,-0.00001,-11.796
10.59638,33.918457,19142.113,59:28.9,-0.00001,-10.758
10.59638,34.240723,19143.276,59:30.0,-0.00001,-10.947
10.59638,33.999023,19144.448,59:31.2,-0.00001,-11.419
10.59638,34.07959,19145.61,59:32.4,-0.00001,-11.608
10.59638,34.160156,19146.773,59:33.5,-0.00001,-13.495
10.59638,34.321289,19147.936,59:34.7,-0.00001,-13.401
10.59638,34.401855,19149.098,59:35.9,-0.00001,-12.835
10.59638,35.20752,19150.26,59:37.0,-0.00001,-13.212
10.59638,34.160156,19151.423,59:38.2,-0.00001,-12.363
10.59638,34.07959,19152.585,59:39.3,-0.00001,-13.967
10.59638,34.240723,19153.75,59:40.5,-0.00001,-13.778
10.59638,34.321289,19154.92,59:41.7,-0.00001,-12.457
10.59638,34.07959,19156.083,59:42.8,-0.00001,-12.080
10.59638,34.96582,19157.245,59:44.0,-0.00001,-13.684
10.59638,34.240723,19158.408,59:45.2,-0.00001,-13.306
10.59638,34.482422,19159.581,59:46.3,-0.00002,-14.345
10.59638,34.240723,19160.743,59:47.5,-0.00002,-15.194
10.59638,34.160156,19161.905,59:48.7,-0.00002,-15.383
10.59638,34.240723,19163.068,59:49.8,-0.00002,-15.288
10.59638,34.160156,19164.231,59:51.0,-0.00002,-14.345
10.59638,34.240723,19165.393,59:52.2,-0.00001,-12.551
10.59638,34.240723,19166.555,59:53.3,-0.00001,-12.457
10.59638,34.160156,19167.718,59:54.5,-0.00001,-13.778
10.59638,34.160156,19168.879,59:55.6,-0.00001,-13.212
10.59638,34.240723,19170.041,59:56.8,-0.00001,-12.740
10.59638,33.918457,19171.206,59:58.0,-0.00001,-12.174
10.59638,34.160156,19172.367,59:59.1,-0.00001,-10.853
10.59638,34.240723,19173.529,00:00.3,-0.00001,-11.230
10.59639,34.240723,19174.692,00:01.5,-0.00001,-7.455
10.59638,33.676758,19175.854,00:02.6,-0.00001,-9.154
10.59638,34.160156,19177.017,00:03.8,-0.00001,-9.343
10.59638,34.160156,19178.179,00:04.9,-0.00001,-10.192
10.59639,34.160156,19179.342,00:06.1,-0.00001,-7.738
10.59638,34.160156,19180.504,00:07.3,-0.00001,-10.287
10.59638,34.321289,19181.667,00:08.4,-0.00001,-8.399
10.59639,34.562988,19182.84,00:09.6,-0.00001,-8.116
10.59639,34.401855,19184.012,00:10.8,-0.00001,-6.417
10.59639,34.321289,19185.174,00:11.9,-0.00001,-7.644
10.59639,34.562988,19186.337,00:13.1,-0.00001,-7.644
10.59639,34.240723,19187.5,00:14.3,-0.00001,-8.116
10.59638,34.321289,19188.673,00:15.4,-0.00001,-8.682
10.59639,34.401855,19189.834,00:16.6,-0.00001,-7.927
10.59638,34.160156,19190.996,00:17.8,-0.00001,-8.777
10.59639,34.240723,19192.159,00:18.9,-0.00001,-7.550
10.59638,34.160156,19193.321,00:20.1,-0.00001,-8.493
10.59638,33.918457,19194.485,00:21.2,-0.00001,-9.343
10.59638,34.240723,19195.646,00:22.4,-0.00001,-10.758
10.59638,34.401855,19196.809,00:23.6,-0.00001,-9.437
10.59638,34.321289,19197.972,00:24.7,-0.00001,-8.210
10.59638,34.160156,19199.134,00:25.9,-0.00001,-8.965
10.59638,34.240723,19200.307,00:27.1,-0.00001,-8.305
10.59638,34.160156,19201.468,00:28.2,-0.00001,-8.305
10.59639,34.240723,19202.63,00:29.4,-0.00001,-7.267
10.59638,34.240723,19203.793,00:30.6,-0.00001,-9.248
10.59638,34.160156,19204.955,00:31.7,-0.00001,-9.909
10.59639,34.321289,19206.119,00:32.9,-0.00001,-7.927
10.59639,34.240723,19207.28,00:34.0,-0.00001,-6.889
10.59639,34.401855,19208.443,00:35.2,-0.00001,-6.889
10.59638,34.240723,19209.605,00:36.4,-0.00001,-8.965
10.59638,34.321289,19210.767,00:37.5,-0.00001,-9.437
10.59638,34.240723,19211.93,00:38.7,-0.00001,-8.588
10.59638,34.401855,19213.092,00:39.9,-0.00001,-10.475
10.59638,33.596191,19214.255,00:41.0,-0.00001,-8.965
10.59638,33.999023,19215.417,00:42.2,-0.00001,-8.305
10.59638,34.240723,19216.58,00:43.3,-0.00001,-8.588
10.59638,34.160156,19217.743,00:44.5,-0.00001,-10.003
10.59638,33.918457,19218.905,00:45.7,-0.00001,-11.325
10.59638,34.321289,19220.068,00:46.8,-0.00001,-12.080
10.59638,34.240723,19221.239,00:48.0,-0.00001,-12.268
10.59638,34.160156,19222.403,00:49.2,-0.00001,-12.929
10.59638,33.676758,19223.566,00:50.3,-0.00001,-11.041
10.59638,34.482422,19224.738,00:51.5,-0.00001,-10.098
10.59638,34.160156,19225.9,00:52.7,-0.00001,-10.287
10.59638,34.401855,19227.062,00:53.8,-0.00001,-10.287
10.59638,33.918457,19228.225,00:55.0,-0.00001,-9.909
10.59638,34.401855,19229.387,00:56.1,-0.00001,-11.136
10.59638,34.240723,19230.551,00:57.3,-0.00001,-10.758
10.59638,34.160156,19231.714,00:58.5,-0.00001,-10.758
10.59638,34.160156,19232.886,00:59.6,-0.00001,-9.437
10.59638,34.160156,19234.047,01:00.8,-0.00001,-10.758
10.59638,33.676758,19235.21,01:02.0,-0.00001,-10.570
10.59638,34.160156,19236.372,01:03.1,-0.00001,-11.041
10.59638,34.07959,19237.534,01:04.3,-0.00001,-11.513
10.59638,34.482422,19238.698,01:05.5,-0.00001,-11.796
10.59638,34.160156,19239.86,01:06.6,-0.00001,-9.248
10.59638,33.757324,19241.023,01:07.8,-0.00001,-11.419
10.59638,34.07959,19242.185,01:08.9,-0.00001,-12.268
10.59638,34.160156,19243.347,01:10.1,-0.00001,-12.268
10.59638,34.160156,19244.511,01:11.3,-0.00001,-12.268
10.59638,34.240723,19245.682,01:12.4,-0.00001,-12.080
10.59638,34.160156,19246.845,01:13.6,-0.00001,-13.212
10.59638,34.240723,19248.007,01:14.8,-0.00001,-10.381
10.59638,34.321289,19249.17,01:15.9,-0.00001,-10.570
10.59638,34.562988,19250.343,01:17.1,-0.00001,-9.720
10.59638,34.160156,19251.504,01:18.3,-0.00001,-9.626
10.59638,33.837891,19252.666,01:19.4,-0.00001,-10.475
10.59638,34.07959,19253.829,01:20.6,-0.00001,-11.419
10.59638,33.918457,19254.992,01:21.8,-0.00001,-11.985
10.59638,35.046387,19256.156,01:22.9,-0.00001,-10.192
10.59638,34.160156,19257.316,01:24.1,-0.00001,-8.399
10.59638,34.401855,19258.48,01:25.2,-0.00001,-9.626
10.59638,34.401855,19259.642,01:26.4,-0.00001,-10.664
10.59638,34.240723,19260.804,01:27.6,-0.00001,-9.720
10.59638,34.240723,19261.978,01:28.7,-0.00001,-10.381
10.59638,34.240723,19263.15,01:29.9,-0.00001,-11.325
10.59638,34.160156,19264.312,01:31.1,-0.00001,-9.720
10.59638,34.240723,19265.475,01:32.2,-0.00001,-9.437
10.59638,34.160156,19266.637,01:33.4,-0.00001,-9.248
10.59638,34.482422,19267.81,01:34.6,-0.00001,-10.570
10.59638,34.160156,19268.971,01:35.7,-0.00001,-10.947
10.59638,34.240723,19270.135,01:36.9,-0.00001,-11.136
10.59638,34.240723,19271.297,01:38.1,-0.00001,-10.853
