voltage,temp,rel time,abs time
+9.03251182E+00,34.643555,461.936,2022-07-03 21:08:17.113050
+9.03251193E+00,34.643555,463.099,2022-07-03 21:08:18.275618
+9.03251140E+00,34.643555,464.262,2022-07-03 21:08:19.438452
+9.03251077E+00,34.885254,465.424,2022-07-03 21:08:20.600693
+9.03251077E+00,34.643555,466.586,2022-07-03 21:08:21.763108
+9.03251237E+00,34.724121,467.749,2022-07-03 21:08:22.925780
+9.03251178E+00,34.562988,468.911,2022-07-03 21:08:24.088048
+9.03251201E+00,34.804688,470.077,2022-07-03 21:08:25.253970
+9.03251241E+00,34.321289,471.247,2022-07-03 21:08:26.423623
+9.03251216E+00,34.643555,472.409,2022-07-03 21:08:27.585681
+9.03251283E+00,34.482422,473.571,2022-07-03 21:08:28.748238
+9.03251354E+00,34.643555,474.734,2022-07-03 21:08:29.910659
+9.03251343E+00,34.482422,475.897,2022-07-03 21:08:31.074318
+9.03251379E+00,34.965820,477.069,2022-07-03 21:08:32.246001
+9.03251263E+00,34.804688,478.23,2022-07-03 21:08:33.407114
+9.03251319E+00,34.562988,479.393,2022-07-03 21:08:34.569676
+9.03251346E+00,34.562988,480.556,2022-07-03 21:08:35.732429
+9.03251267E+00,34.562988,481.719,2022-07-03 21:08:36.895508
+9.03251342E+00,34.643555,482.891,2022-07-03 21:08:38.067969
+9.03251342E+00,34.643555,484.053,2022-07-03 21:08:39.229901
+9.03251256E+00,34.804688,485.217,2022-07-03 21:08:40.393740
+9.03251398E+00,34.482422,486.378,2022-07-03 21:08:41.554734
+9.03251389E+00,34.160156,487.54,2022-07-03 21:08:42.717291
+9.03251347E+00,34.885254,488.704,2022-07-03 21:08:43.881032
+9.03251236E+00,34.643555,489.866,2022-07-03 21:08:45.042562
+9.03251383E+00,34.643555,491.028,2022-07-03 21:08:46.204801
+9.03251314E+00,34.804688,492.191,2022-07-03 21:08:47.367768
+9.03251403E+00,34.482422,493.355,2022-07-03 21:08:48.531584
+9.03251483E+00,34.482422,494.526,2022-07-03 21:08:49.702529
+9.03251541E+00,34.643555,495.688,2022-07-03 21:08:50.865204
+9.03251381E+00,34.885254,496.851,2022-07-03 21:08:52.027520
+9.03251508E+00,34.562988,498.012,2022-07-03 21:08:53.189060
+9.03251401E+00,34.965820,499.177,2022-07-03 21:08:54.354273
+9.03251615E+00,34.482422,500.338,2022-07-03 21:08:55.514998
+9.03251430E+00,34.643555,501.5,2022-07-03 21:08:56.677418
+9.03251417E+00,34.643555,502.662,2022-07-03 21:08:57.839145
+9.03251586E+00,34.885254,503.825,2022-07-03 21:08:59.001769
+9.03251464E+00,34.562988,504.987,2022-07-03 21:09:00.164345
+9.03251549E+00,34.643555,506.15,2022-07-03 21:09:01.326893
+9.03251621E+00,34.562988,507.313,2022-07-03 21:09:02.490098
+9.03251554E+00,34.160156,508.475,2022-07-03 21:09:03.652353
+9.03251643E+00,34.562988,509.637,2022-07-03 21:09:04.813835
+9.03251587E+00,34.562988,510.801,2022-07-03 21:09:05.977495
+9.03251711E+00,34.643555,511.972,2022-07-03 21:09:07.148995
+9.03251698E+00,34.643555,513.135,2022-07-03 21:09:08.312299
+9.03251670E+00,34.885254,514.297,2022-07-03 21:09:09.473951
+9.03251581E+00,34.562988,515.46,2022-07-03 21:09:10.636485
+9.03251576E+00,34.482422,516.622,2022-07-03 21:09:11.799151
+9.03251699E+00,34.724121,517.785,2022-07-03 21:09:12.961738
+9.03251646E+00,34.482422,518.947,2022-07-03 21:09:14.124009
+9.03251880E+00,34.643555,520.11,2022-07-03 21:09:15.286774
+9.03251800E+00,34.643555,521.273,2022-07-03 21:09:16.449761
+9.03251862E+00,34.643555,522.446,2022-07-03 21:09:17.623140
+9.03251891E+00,34.562988,523.617,2022-07-03 21:09:18.793458
+9.03251709E+00,34.804688,524.78,2022-07-03 21:09:19.957001
+9.03251700E+00,34.562988,525.941,2022-07-03 21:09:21.118388
+9.03251626E+00,34.643555,527.104,2022-07-03 21:09:22.280959
+9.03251836E+00,34.562988,528.268,2022-07-03 21:09:23.444929
+9.03251934E+00,34.643555,529.429,2022-07-03 21:09:24.605777
+9.03251747E+00,34.643555,530.591,2022-07-03 21:09:25.768436
+9.03251747E+00,34.643555,531.754,2022-07-03 21:09:26.931073
+9.03251736E+00,34.804688,532.917,2022-07-03 21:09:28.094114
+9.03251817E+00,34.562988,534.099,2022-07-03 21:09:29.276215
+9.03251776E+00,34.643555,535.261,2022-07-03 21:09:30.437673
+9.03251794E+00,34.482422,536.424,2022-07-03 21:09:31.600667
+9.03251919E+00,34.804688,537.586,2022-07-03 21:09:32.763040
+9.03251741E+00,34.482422,538.748,2022-07-03 21:09:33.925025
+9.03251853E+00,34.804688,539.912,2022-07-03 21:09:35.088653
+9.03251778E+00,34.804688,541.074,2022-07-03 21:09:36.251033
+9.03251849E+00,34.562988,542.237,2022-07-03 21:09:37.413499
+9.03251853E+00,34.562988,543.399,2022-07-03 21:09:38.575541
+9.03251812E+00,34.965820,544.561,2022-07-03 21:09:39.738341
+9.03251880E+00,34.724121,545.725,2022-07-03 21:09:40.901694
+9.03251933E+00,34.643555,546.895,2022-07-03 21:09:42.072312
+9.03251853E+00,34.804688,548.058,2022-07-03 21:09:43.234851
+9.03251762E+00,34.804688,549.22,2022-07-03 21:09:44.397107
+9.03252056E+00,34.885254,550.383,2022-07-03 21:09:45.559618
+9.03252128E+00,34.562988,551.547,2022-07-03 21:09:46.724332
+9.03252012E+00,34.885254,552.707,2022-07-03 21:09:47.884164
+9.03251985E+00,34.724121,553.87,2022-07-03 21:09:49.047048
+9.03251941E+00,34.804688,555.033,2022-07-03 21:09:50.209927
+9.03251893E+00,34.804688,556.205,2022-07-03 21:09:51.382156
+9.03252009E+00,34.643555,557.372,2022-07-03 21:09:52.548853
+9.03251950E+00,34.643555,558.54,2022-07-03 21:09:53.716774
+9.03251915E+00,34.643555,559.702,2022-07-03 21:09:54.879025
+9.03252013E+00,34.804688,560.864,2022-07-03 21:09:56.041193
+9.03252079E+00,34.562988,562.027,2022-07-03 21:09:57.203813
+9.03252141E+00,34.724121,563.192,2022-07-03 21:09:58.368715
+9.03251860E+00,34.885254,564.363,2022-07-03 21:09:59.539701
+9.03251925E+00,34.321289,565.524,2022-07-03 21:10:00.701290
+9.03251899E+00,34.079590,566.687,2022-07-03 21:10:01.863708
+9.03251823E+00,34.885254,567.849,2022-07-03 21:10:03.026158
+9.03251803E+00,34.562988,569.012,2022-07-03 21:10:04.188700
+9.03251825E+00,34.643555,570.175,2022-07-03 21:10:05.351709
+9.03251905E+00,34.724121,571.336,2022-07-03 21:10:06.512949
+9.03252012E+00,34.643555,572.499,2022-07-03 21:10:07.675643
+9.03252261E+00,34.562988,573.662,2022-07-03 21:10:08.838814
+9.03252089E+00,34.562988,574.824,2022-07-03 21:10:10.001382
+9.03251986E+00,34.643555,575.987,2022-07-03 21:10:11.163634
+9.03252000E+00,34.643555,577.149,2022-07-03 21:10:12.325478
+9.03252043E+00,34.885254,578.312,2022-07-03 21:10:13.488855
+9.03252003E+00,34.160156,579.475,2022-07-03 21:10:14.651934
+9.03251821E+00,34.562988,580.636,2022-07-03 21:10:15.813011
+9.03251708E+00,33.918457,581.799,2022-07-03 21:10:16.975841
+9.03251971E+00,34.401855,582.961,2022-07-03 21:10:18.138053
+9.03251985E+00,34.885254,584.123,2022-07-03 21:10:19.299753
+9.03252092E+00,34.643555,585.286,2022-07-03 21:10:20.462671
+9.03252110E+00,34.240723,586.448,2022-07-03 21:10:21.625302
+9.03252182E+00,34.724121,587.611,2022-07-03 21:10:22.787799
+9.03252035E+00,34.643555,588.775,2022-07-03 21:10:23.951566
+9.03252048E+00,34.885254,589.946,2022-07-03 21:10:25.122855
+9.03251915E+00,34.804688,591.108,2022-07-03 21:10:26.285265
+9.03251995E+00,34.321289,592.27,2022-07-03 21:10:27.446915
+9.03252004E+00,34.804688,593.433,2022-07-03 21:10:28.609486
+9.03251988E+00,34.562988,594.596,2022-07-03 21:10:29.773405
+9.03251970E+00,34.079590,595.757,2022-07-03 21:10:30.934179
+9.03252063E+00,34.643555,596.92,2022-07-03 21:10:32.096729
+9.03252175E+00,34.643555,598.083,2022-07-03 21:10:33.259517
+9.03252090E+00,34.482422,599.245,2022-07-03 21:10:34.421691
+9.03251895E+00,34.804688,600.412,2022-07-03 21:10:35.589152
+9.03251779E+00,34.804688,601.58,2022-07-03 21:10:36.756456
+9.03251819E+00,34.643555,602.742,2022-07-03 21:10:37.918621
+9.03252061E+00,34.804688,603.907,2022-07-03 21:10:39.083449
+9.03252030E+00,34.562988,605.078,2022-07-03 21:10:40.255401
+9.03251972E+00,34.562988,606.25,2022-07-03 21:10:41.426957
+9.03251958E+00,34.643555,607.414,2022-07-03 21:10:42.590634
+9.03252056E+00,34.643555,608.575,2022-07-03 21:10:43.751948
+9.03251953E+00,34.804688,609.737,2022-07-03 21:10:44.914352
+9.03252015E+00,34.643555,610.899,2022-07-03 21:10:46.075766
+9.03252033E+00,34.482422,612.062,2022-07-03 21:10:47.238668
+9.03251943E+00,34.562988,613.226,2022-07-03 21:10:48.402569
+9.03251925E+00,34.643555,614.387,2022-07-03 21:10:49.563936
+9.03252050E+00,34.724121,615.55,2022-07-03 21:10:50.726611
+9.03251862E+00,34.643555,616.711,2022-07-03 21:10:51.887675
+9.03252001E+00,34.562988,617.873,2022-07-03 21:10:53.050387
+9.03251943E+00,34.804688,619.036,2022-07-03 21:10:54.213289
+9.03252022E+00,34.482422,620.199,2022-07-03 21:10:55.375723
+9.03252169E+00,34.160156,621.362,2022-07-03 21:10:56.538755
+9.03252130E+00,34.643555,622.524,2022-07-03 21:10:57.700775
+9.03252067E+00,34.885254,623.686,2022-07-03 21:10:58.862858
+9.03252049E+00,34.562988,624.85,2022-07-03 21:11:00.027397
+9.03252116E+00,34.482422,626.023,2022-07-03 21:11:01.199650
+9.03252044E+00,34.562988,627.194,2022-07-03 21:11:02.371287
+9.03252178E+00,34.885254,628.357,2022-07-03 21:11:03.533872
+9.03252062E+00,34.804688,629.518,2022-07-03 21:11:04.694952
+9.03252138E+00,34.643555,630.681,2022-07-03 21:11:05.857964
+9.03252147E+00,34.965820,631.843,2022-07-03 21:11:07.020512
+9.03252212E+00,34.643555,633.006,2022-07-03 21:11:08.182459
+9.03252056E+00,34.885254,634.173,2022-07-03 21:11:09.349744
+9.03251987E+00,34.562988,635.341,2022-07-03 21:11:10.517608
+9.03251982E+00,34.643555,636.503,2022-07-03 21:11:11.679957
+9.03252103E+00,34.804688,637.666,2022-07-03 21:11:12.842695
+9.03252182E+00,34.804688,638.828,2022-07-03 21:11:14.005203
+9.03252195E+00,34.885254,639.992,2022-07-03 21:11:15.168499
+9.03252204E+00,34.885254,641.154,2022-07-03 21:11:16.330441
+9.03252192E+00,34.804688,642.326,2022-07-03 21:11:17.502848
+9.03252192E+00,34.643555,643.488,2022-07-03 21:11:18.665005
+9.03252250E+00,34.562988,644.65,2022-07-03 21:11:19.827430
+9.03252178E+00,34.643555,645.812,2022-07-03 21:11:20.989164
+9.03252290E+00,34.160156,646.976,2022-07-03 21:11:22.152981
+9.03252290E+00,34.724121,648.138,2022-07-03 21:11:23.314964
+9.03252384E+00,34.804688,649.3,2022-07-03 21:11:24.476728
+9.03252335E+00,34.804688,650.463,2022-07-03 21:11:25.640097
+9.03252319E+00,34.240723,651.626,2022-07-03 21:11:26.802472
+9.03252216E+00,34.482422,652.789,2022-07-03 21:11:27.965803
+9.03252261E+00,34.804688,653.951,2022-07-03 21:11:29.127553
+9.03252333E+00,34.965820,655.113,2022-07-03 21:11:30.290401
+9.03252507E+00,34.643555,656.275,2022-07-03 21:11:31.451902
+9.03252422E+00,34.562988,657.437,2022-07-03 21:11:32.614407
+9.03252518E+00,34.562988,658.599,2022-07-03 21:11:33.776272
+9.03252433E+00,34.804688,659.764,2022-07-03 21:11:34.940718
+9.03252421E+00,34.643555,660.924,2022-07-03 21:11:36.101417
+9.03252515E+00,34.643555,662.087,2022-07-03 21:11:37.263718
+9.03252595E+00,35.046387,663.25,2022-07-03 21:11:38.426570
+9.03252546E+00,34.643555,664.412,2022-07-03 21:11:39.588965
+9.03252439E+00,34.643555,665.577,2022-07-03 21:11:40.754363
+9.03252630E+00,34.643555,666.748,2022-07-03 21:11:41.924549
+9.03252523E+00,34.724121,667.91,2022-07-03 21:11:43.086974
+9.03252501E+00,34.804688,669.073,2022-07-03 21:11:44.249493
+9.03252452E+00,34.804688,670.234,2022-07-03 21:11:45.410885
+9.03252532E+00,34.885254,671.398,2022-07-03 21:11:46.574446
+9.03252586E+00,34.804688,672.56,2022-07-03 21:11:47.737034
+9.03252449E+00,34.885254,673.722,2022-07-03 21:11:48.898906
+9.03252489E+00,34.562988,674.885,2022-07-03 21:11:50.061627
+9.03252596E+00,34.643555,676.047,2022-07-03 21:11:51.224001
+9.03252636E+00,34.804688,677.21,2022-07-03 21:11:52.386729
+9.03252623E+00,34.562988,678.373,2022-07-03 21:11:53.549475
+9.03252677E+00,33.999023,679.535,2022-07-03 21:11:54.712280
+9.03252541E+00,34.643555,680.696,2022-07-03 21:11:55.873011
+9.03252554E+00,34.643555,681.859,2022-07-03 21:11:57.035528
+9.03252639E+00,34.724121,683.022,2022-07-03 21:11:58.199434
+9.03252524E+00,34.724121,684.183,2022-07-03 21:11:59.360391
+9.03252618E+00,34.643555,685.346,2022-07-03 21:12:00.523163
+9.03252598E+00,34.885254,686.509,2022-07-03 21:12:01.685736
+9.03252700E+00,34.160156,687.671,2022-07-03 21:12:02.848083
+9.03252758E+00,34.885254,688.834,2022-07-03 21:12:04.010939
+9.03252505E+00,34.643555,689.995,2022-07-03 21:12:05.172282
+9.03252590E+00,34.643555,691.159,2022-07-03 21:12:06.335575
+9.03252648E+00,34.885254,692.321,2022-07-03 21:12:07.497931
+9.03252656E+00,34.643555,693.485,2022-07-03 21:12:08.661890
+9.03252674E+00,34.643555,694.647,2022-07-03 21:12:09.824164
+9.03252692E+00,34.643555,695.809,2022-07-03 21:12:10.985588
+9.03252723E+00,34.643555,696.971,2022-07-03 21:12:12.148540
+9.03252741E+00,34.643555,698.134,2022-07-03 21:12:13.310674
+9.03252604E+00,34.643555,699.296,2022-07-03 21:12:14.473114
+9.03252608E+00,34.804688,700.459,2022-07-03 21:12:15.635828
+9.03252773E+00,34.643555,701.622,2022-07-03 21:12:16.798475
+9.03252562E+00,34.724121,702.783,2022-07-03 21:12:17.959826
+9.03252652E+00,34.804688,703.946,2022-07-03 21:12:19.122898
+9.03252598E+00,34.724121,705.111,2022-07-03 21:12:20.288044
+9.03252672E+00,34.965820,706.282,2022-07-03 21:12:21.459172
+9.03252667E+00,34.643555,707.443,2022-07-03 21:12:22.619727
+9.03252672E+00,34.885254,708.606,2022-07-03 21:12:23.782861
+9.03252711E+00,34.562988,709.768,2022-07-03 21:12:24.944876
+9.03252653E+00,35.046387,710.93,2022-07-03 21:12:26.107048
+9.03252574E+00,34.804688,712.094,2022-07-03 21:12:27.270494
+9.03252645E+00,34.643555,713.255,2022-07-03 21:12:28.431965
+9.03252912E+00,34.804688,714.417,2022-07-03 21:12:29.594275
+9.03252589E+00,34.804688,715.58,2022-07-03 21:12:30.756976
+9.03252688E+00,34.643555,716.743,2022-07-03 21:12:31.919782
+9.03252612E+00,34.885254,717.905,2022-07-03 21:12:33.082188
+9.03252681E+00,34.643555,719.068,2022-07-03 21:12:34.244655
+9.03252672E+00,34.885254,720.23,2022-07-03 21:12:35.407106
+9.03252824E+00,34.804688,721.392,2022-07-03 21:12:36.568939
+9.03252814E+00,34.240723,722.555,2022-07-03 21:12:37.731480
+9.03252747E+00,34.643555,723.717,2022-07-03 21:12:38.894361
+9.03252879E+00,34.965820,724.879,2022-07-03 21:12:40.056045
+9.03252812E+00,34.885254,726.041,2022-07-03 21:12:41.218270
+9.03252781E+00,34.643555,727.204,2022-07-03 21:12:42.380700
+9.03252776E+00,34.643555,728.367,2022-07-03 21:12:43.543503
+9.03252816E+00,34.643555,729.531,2022-07-03 21:12:44.707683
+9.03252740E+00,34.643555,730.692,2022-07-03 21:12:45.868808
+9.03252882E+00,34.724121,731.854,2022-07-03 21:12:47.031029
+9.03252904E+00,34.643555,733.017,2022-07-03 21:12:48.193751
+9.03252864E+00,34.965820,734.18,2022-07-03 21:12:49.356506
+9.03252874E+00,34.562988,735.342,2022-07-03 21:12:50.518917
+9.03252883E+00,34.804688,736.504,2022-07-03 21:12:51.680553
+9.03252937E+00,34.724121,737.667,2022-07-03 21:12:52.843947
+9.03253000E+00,34.885254,738.829,2022-07-03 21:12:54.006394
+9.03253009E+00,34.643555,739.992,2022-07-03 21:12:55.168493
+9.03253143E+00,34.804688,741.156,2022-07-03 21:12:56.332944
+9.03253098E+00,34.724121,742.318,2022-07-03 21:12:57.494522
+9.03252871E+00,34.724121,743.48,2022-07-03 21:12:58.656662
+9.03253017E+00,34.804688,744.643,2022-07-03 21:12:59.819670
+9.03252937E+00,34.965820,745.805,2022-07-03 21:13:00.982137
+9.03252986E+00,34.562988,746.968,2022-07-03 21:13:02.144594
+9.03252978E+00,34.643555,748.13,2022-07-03 21:13:03.307131
+9.03252973E+00,34.643555,749.292,2022-07-03 21:13:04.469198
+9.03253041E+00,34.965820,750.456,2022-07-03 21:13:05.632965
+9.03253090E+00,34.885254,751.618,2022-07-03 21:13:06.794871
+9.03253117E+00,35.046387,752.78,2022-07-03 21:13:07.957472
+9.03253056E+00,34.965820,753.944,2022-07-03 21:13:09.121205
+9.03253168E+00,34.724121,755.108,2022-07-03 21:13:10.284649
+9.03253154E+00,35.046387,756.269,2022-07-03 21:13:11.445532
+9.03253073E+00,34.562988,757.431,2022-07-03 21:13:12.607644
+9.03253140E+00,34.482422,758.592,2022-07-03 21:13:13.769401
+9.03253015E+00,34.724121,759.755,2022-07-03 21:13:14.932294
+9.03253057E+00,34.804688,760.918,2022-07-03 21:13:16.095224
+9.03253177E+00,34.965820,762.081,2022-07-03 21:13:17.257947
+9.03253195E+00,34.724121,763.242,2022-07-03 21:13:18.419344
+9.03253177E+00,34.643555,764.405,2022-07-03 21:13:19.582318
+9.03253110E+00,34.804688,765.568,2022-07-03 21:13:20.744755
+9.03253054E+00,34.804688,766.73,2022-07-03 21:13:21.908172
+9.03253041E+00,34.643555,767.893,2022-07-03 21:13:23.069939
+9.03253081E+00,34.804688,769.055,2022-07-03 21:13:24.232042
+9.03253177E+00,34.643555,770.218,2022-07-03 21:13:25.394498
+9.03253137E+00,34.804688,771.381,2022-07-03 21:13:26.557558
+9.03253101E+00,34.804688,772.543,2022-07-03 21:13:27.719902
+9.03253024E+00,34.885254,773.705,2022-07-03 21:13:28.882116
+9.03253001E+00,34.804688,774.867,2022-07-03 21:13:30.044118
+9.03253135E+00,35.529785,776.03,2022-07-03 21:13:31.207284
+9.03253144E+00,34.643555,777.193,2022-07-03 21:13:32.370333
+9.03253362E+00,34.885254,778.356,2022-07-03 21:13:33.532632
+9.03253374E+00,34.804688,779.518,2022-07-03 21:13:34.694763
+9.03253222E+00,34.482422,780.681,2022-07-03 21:13:35.857606
+9.03253204E+00,34.804688,781.843,2022-07-03 21:13:37.019677
+9.03253103E+00,34.804688,783.005,2022-07-03 21:13:38.182355
+9.03253081E+00,34.643555,784.169,2022-07-03 21:13:39.345743
+9.03253246E+00,34.482422,785.341,2022-07-03 21:13:40.517914
+9.03253211E+00,34.724121,786.504,2022-07-03 21:13:41.680903
+9.03253162E+00,34.804688,787.677,2022-07-03 21:13:42.853433
+9.03253174E+00,34.643555,788.838,2022-07-03 21:13:44.015176
+9.03253058E+00,34.885254,790.001,2022-07-03 21:13:45.177911
+9.03253267E+00,34.804688,791.163,2022-07-03 21:13:46.340086
+9.03253001E+00,34.562988,792.339,2022-07-03 21:13:47.515626
+9.03253398E+00,34.562988,793.51,2022-07-03 21:13:48.686613
+9.03253398E+00,34.724121,794.672,2022-07-03 21:13:49.848728
+9.03253306E+00,34.885254,795.833,2022-07-03 21:13:51.010240
+9.03253418E+00,34.321289,796.996,2022-07-03 21:13:52.173431
+9.03253364E+00,34.804688,798.159,2022-07-03 21:13:53.336195
+9.03253263E+00,34.804688,799.329,2022-07-03 21:13:54.506331
+9.03253303E+00,34.562988,800.497,2022-07-03 21:13:55.674228
+9.03253413E+00,34.804688,801.666,2022-07-03 21:13:56.842483
+9.03253386E+00,34.643555,802.833,2022-07-03 21:13:58.009840
+9.03253368E+00,34.804688,803.992,2022-07-03 21:13:59.169215
+9.03253258E+00,34.804688,805.161,2022-07-03 21:14:00.338237
+9.03253235E+00,34.562988,806.331,2022-07-03 21:14:01.507864
+9.03253191E+00,34.724121,807.49,2022-07-03 21:14:02.666976
+9.03253271E+00,34.643555,808.65,2022-07-03 21:14:03.826510
+9.03253164E+00,34.724121,809.809,2022-07-03 21:14:04.985998
+9.03253311E+00,34.804688,810.969,2022-07-03 21:14:06.146421
+9.03253293E+00,34.804688,812.14,2022-07-03 21:14:07.317130
+9.03253297E+00,34.804688,813.311,2022-07-03 21:14:08.488039
+9.03253282E+00,34.724121,814.48,2022-07-03 21:14:09.656461
+9.03253358E+00,34.482422,815.641,2022-07-03 21:14:10.818162
+9.03253514E+00,34.643555,816.811,2022-07-03 21:14:11.988193
+9.03253478E+00,34.804688,817.984,2022-07-03 21:14:13.161194
+9.03253411E+00,34.804688,819.155,2022-07-03 21:14:14.331838
+9.03253558E+00,34.885254,820.323,2022-07-03 21:14:15.499818
+9.03253305E+00,34.724121,821.495,2022-07-03 21:14:16.671913
+9.03253461E+00,34.643555,822.655,2022-07-03 21:14:17.831509
+9.03253469E+00,34.885254,823.816,2022-07-03 21:14:18.993317
+9.03253500E+00,34.885254,824.991,2022-07-03 21:14:20.167644
+9.03253522E+00,34.804688,826.159,2022-07-03 21:14:21.335448
+9.03253539E+00,34.643555,827.319,2022-07-03 21:14:22.495578
+9.03253615E+00,34.804688,828.481,2022-07-03 21:14:23.657870
+9.03253410E+00,34.643555,829.651,2022-07-03 21:14:24.828078
+9.03253330E+00,34.643555,830.813,2022-07-03 21:14:25.990378
+9.03253460E+00,35.126953,831.974,2022-07-03 21:14:27.151375
+9.03253576E+00,34.562988,833.135,2022-07-03 21:14:28.312083
+9.03253563E+00,34.965820,834.297,2022-07-03 21:14:29.474341
+9.03253567E+00,34.804688,835.459,2022-07-03 21:14:30.635641
+9.03253643E+00,34.643555,836.62,2022-07-03 21:14:31.796595
+9.03253393E+00,35.288086,837.782,2022-07-03 21:14:32.959295
+9.03253482E+00,34.160156,838.943,2022-07-03 21:14:34.120059
+9.03253548E+00,34.643555,840.105,2022-07-03 21:14:35.282120
+9.03253508E+00,34.724121,841.267,2022-07-03 21:14:36.443858
+9.03253695E+00,34.804688,842.429,2022-07-03 21:14:37.605949
+9.03253624E+00,34.804688,843.59,2022-07-03 21:14:38.767009
+9.03253629E+00,34.885254,844.752,2022-07-03 21:14:39.929409
+9.03253531E+00,34.643555,845.913,2022-07-03 21:14:41.090341
+9.03253787E+00,34.643555,847.075,2022-07-03 21:14:42.252077
+9.03253801E+00,34.965820,848.237,2022-07-03 21:14:43.413774
+9.03253801E+00,34.804688,849.399,2022-07-03 21:14:44.575708
+9.03253856E+00,34.885254,850.561,2022-07-03 21:14:45.738211
+9.03253883E+00,35.046387,851.722,2022-07-03 21:14:46.899129
+9.03253738E+00,34.885254,852.885,2022-07-03 21:14:48.061920
+9.03253568E+00,34.643555,854.046,2022-07-03 21:14:49.222804
+9.03253675E+00,34.804688,855.208,2022-07-03 21:14:50.385380
+9.03253774E+00,34.643555,856.37,2022-07-03 21:14:51.546495
+9.03253716E+00,34.804688,857.532,2022-07-03 21:14:52.708552
+9.03253859E+00,34.804688,858.693,2022-07-03 21:14:53.869719
+9.03253804E+00,34.724121,859.857,2022-07-03 21:14:55.034034
