pwmcount, residuebefore, residueafter,diff,voltbefore,voltafter,voltdiff 
5,2108,2140,-32,1.698,1.724,-0.026
5,2113,1535,578,1.702,1.237,0.466
5,2216,1688,528,1.785,1.360,0.425
5,1591,1853,-262,1.282,1.493,-0.211
5,2434,2213,221,1.961,1.783,0.178
5,1921,2069,-148,1.548,1.667,-0.119
5,2402,1980,422,1.935,1.595,0.340
5,2426,1683,743,1.954,1.356,0.599
5,1802,2093,-291,1.452,1.686,-0.234
5,1867,2168,-301,1.504,1.747,-0.242
5,1670,1875,-205,1.345,1.510,-0.165
5,1724,1923,-199,1.389,1.549,-0.160
5,1842,1895,-53,1.484,1.527,-0.043
5,2072,1809,263,1.669,1.457,0.212
5,1813,1707,106,1.461,1.375,0.085
5,2139,2170,-31,1.723,1.748,-0.025
5,1729,2181,-452,1.393,1.757,-0.364
5,1940,2152,-212,1.563,1.734,-0.171
5,1654,1656,-2,1.332,1.334,-0.002
5,2244,1933,311,1.808,1.557,0.251
5,1998,1730,268,1.610,1.394,0.216
5,2158,1932,226,1.738,1.556,0.182
5,2267,2043,224,1.826,1.646,0.180
5,1599,1545,54,1.288,1.245,0.044
5,1918,2058,-140,1.545,1.658,-0.113
5,1663,2216,-553,1.340,1.785,-0.445
5,1923,1827,96,1.549,1.472,0.077
5,2206,2083,123,1.777,1.678,0.099
5,2051,1668,383,1.652,1.344,0.309
5,1782,1977,-195,1.436,1.593,-0.157
5,2002,1795,207,1.613,1.446,0.167
5,1917,1865,52,1.544,1.502,0.042
5,1559,1919,-360,1.256,1.546,-0.290
5,1979,2063,-84,1.594,1.662,-0.068
5,2246,2182,64,1.809,1.758,0.052
5,2004,1738,266,1.614,1.400,0.214
5,1802,1899,-97,1.452,1.530,-0.078
5,1750,2163,-413,1.410,1.742,-0.333
5,1719,2176,-457,1.385,1.753,-0.368
5,1518,2137,-619,1.223,1.722,-0.499
5,1795,2091,-296,1.446,1.684,-0.238
5,1496,1709,-213,1.205,1.377,-0.172
5,1567,2236,-669,1.262,1.801,-0.539
5,1897,1794,103,1.528,1.445,0.083
5,1711,2172,-461,1.378,1.750,-0.371
5,1843,1530,313,1.485,1.233,0.252
5,2113,1994,119,1.702,1.606,0.096
5,2178,1723,455,1.755,1.388,0.367
5,2172,1885,287,1.750,1.519,0.231
5,1713,2197,-484,1.380,1.770,-0.390
5,1723,1681,42,1.388,1.354,0.034
5,1960,2216,-256,1.579,1.785,-0.206
5,1692,1964,-272,1.363,1.582,-0.219
5,2258,2058,200,1.819,1.658,0.161
5,2409,2102,307,1.941,1.693,0.247
5,1662,2236,-574,1.339,1.801,-0.462
5,2177,2131,46,1.754,1.717,0.037
5,1952,1670,282,1.573,1.345,0.227
5,1596,2172,-576,1.286,1.750,-0.464
5,2108,1865,243,1.698,1.502,0.196
5,2087,2140,-53,1.681,1.724,-0.043
5,1807,1945,-138,1.456,1.567,-0.111
5,1976,2224,-248,1.592,1.792,-0.200
5,1991,2246,-255,1.604,1.809,-0.205
5,1969,2120,-151,1.586,1.708,-0.122
5,1528,1845,-317,1.231,1.486,-0.255
5,1708,2120,-412,1.376,1.708,-0.332
5,1689,1757,-68,1.361,1.415,-0.055
5,1732,1783,-51,1.395,1.436,-0.041
5,2276,1984,292,1.834,1.598,0.235
5,2186,1789,397,1.761,1.441,0.320
5,1815,1879,-64,1.462,1.514,-0.052
5,2072,1615,457,1.669,1.301,0.368
5,1689,1533,156,1.361,1.235,0.126
5,2066,1602,464,1.664,1.291,0.374
5,2026,1914,112,1.632,1.542,0.090
5,2190,1967,223,1.764,1.585,0.180
5,2245,1920,325,1.809,1.547,0.262
5,2204,2179,25,1.776,1.755,0.020
5,1882,1670,212,1.516,1.345,0.171
5,2209,2305,-96,1.780,1.857,-0.077
5,1915,1964,-49,1.543,1.582,-0.039
5,1784,1895,-111,1.437,1.527,-0.089
5,2006,2299,-293,1.616,1.852,-0.236
5,2160,1691,469,1.740,1.362,0.378
5,2212,1988,224,1.782,1.602,0.180
5,1543,1901,-358,1.243,1.531,-0.288
5,2276,1947,329,1.834,1.568,0.265
5,2225,2099,126,1.792,1.691,0.102
5,2184,1865,319,1.759,1.502,0.257
5,1926,1809,117,1.552,1.457,0.094
5,1864,2209,-345,1.502,1.780,-0.278
5,1863,2160,-297,1.501,1.740,-0.239
5,1914,2111,-197,1.542,1.701,-0.159
5,2280,2052,228,1.837,1.653,0.184
5,2436,1851,585,1.962,1.491,0.471
5,2277,1897,380,1.834,1.528,0.306
5,1798,1842,-44,1.448,1.484,-0.035
5,2208,1831,377,1.779,1.475,0.304
5,2037,1924,113,1.641,1.550,0.091
5,2252,1457,795,1.814,1.174,0.640
5,1810,1703,107,1.458,1.372,0.086
5,2067,1700,367,1.665,1.369,0.296
5,1753,2351,-598,1.412,1.894,-0.482
5,2002,1786,216,1.613,1.439,0.174
5,1791,2032,-241,1.443,1.637,-0.194
5,2148,1726,422,1.730,1.390,0.340
5,2094,2389,-295,1.687,1.925,-0.238
5,1727,1503,224,1.391,1.211,0.180
5,2236,1819,417,1.801,1.465,0.336
5,2039,1918,121,1.643,1.545,0.097
5,1627,1462,165,1.311,1.178,0.133
,,,0,0.000,0.000,0.000
5,1776,1813,-37,1.431,1.461,-0.030
5,1912,2036,-124,1.540,1.640,-0.100
5,1842,2123,-281,1.484,1.710,-0.226
5,1765,1759,6,1.422,1.417,0.005
5,1561,1957,-396,1.258,1.577,-0.319
5,1867,1915,-48,1.504,1.543,-0.039
5,2232,1495,737,1.798,1.204,0.594
5,2019,2048,-29,1.626,1.650,-0.023
5,1917,2097,-180,1.544,1.689,-0.145
5,1851,2042,-191,1.491,1.645,-0.154
5,2052,1631,421,1.653,1.314,0.339
5,2052,2073,-21,1.653,1.670,-0.017
5,1913,2103,-190,1.541,1.694,-0.153
5,2016,2263,-247,1.624,1.823,-0.199
5,1507,1648,-141,1.214,1.328,-0.114
5,2169,2043,126,1.747,1.646,0.102
5,1964,2048,-84,1.582,1.650,-0.068
5,1756,2298,-542,1.415,1.851,-0.437
5,2154,1971,183,1.735,1.588,0.147
5,1617,1557,60,1.303,1.254,0.048
5,2125,1993,132,1.712,1.606,0.106
5,1859,2201,-342,1.498,1.773,-0.276
5,2070,2146,-76,1.668,1.729,-0.061
5,2275,1929,346,1.833,1.554,0.279
5,2110,2087,23,1.700,1.681,0.019
5,1796,1932,-136,1.447,1.556,-0.110
5,2158,2036,122,1.738,1.640,0.098
5,2261,1927,334,1.821,1.552,0.269
5,1843,1925,-82,1.485,1.551,-0.066
5,1892,2184,-292,1.524,1.759,-0.235
5,1736,1676,60,1.398,1.350,0.048
5,1994,1891,103,1.606,1.523,0.083
5,2416,1633,783,1.946,1.316,0.631
5,2108,2087,21,1.698,1.681,0.017
5,2048,1471,577,1.650,1.185,0.465
5,2406,1782,624,1.938,1.436,0.503
5,1783,1783,0,1.436,1.436,0.000
5,1795,2178,-383,1.446,1.755,-0.309
5,1782,1513,269,1.436,1.219,0.217
5,1837,2386,-549,1.480,1.922,-0.442
5,2032,2128,-96,1.637,1.714,-0.077
5,2032,1872,160,1.637,1.508,0.129
5,1926,2125,-199,1.552,1.712,-0.160
5,2198,1519,679,1.771,1.224,0.547
5,2108,1844,264,1.698,1.485,0.213
5,2218,1903,315,1.787,1.533,0.254
5,1964,1702,262,1.582,1.371,0.211
5,1967,1760,207,1.585,1.418,0.167
5,2088,2178,-90,1.682,1.755,-0.073
5,2357,1887,470,1.899,1.520,0.379
5,2001,1846,155,1.612,1.487,0.125
5,2063,1496,567,1.662,1.205,0.457
5,2025,2165,-140,1.631,1.744,-0.113
5,1675,2088,-413,1.349,1.682,-0.333
5,1803,1860,-57,1.452,1.498,-0.046
5,1725,2128,-403,1.390,1.714,-0.325
5,1583,2190,-607,1.275,1.764,-0.489
5,1850,2204,-354,1.490,1.776,-0.285
5,2126,1503,623,1.713,1.211,0.502
5,1986,1893,93,1.600,1.525,0.075
5,1713,2271,-558,1.380,1.829,-0.450
5,1726,1778,-52,1.390,1.432,-0.042
5,2162,1787,375,1.742,1.440,0.302
5,1902,1578,324,1.532,1.271,0.261
5,1807,2056,-249,1.456,1.656,-0.201
5,1918,1452,466,1.545,1.170,0.375
5,1731,1458,273,1.394,1.175,0.220
5,1639,2304,-665,1.320,1.856,-0.536
5,2070,1702,368,1.668,1.371,0.296
5,2123,1768,355,1.710,1.424,0.286
5,1514,1673,-159,1.220,1.348,-0.128
5,1743,1475,268,1.404,1.188,0.216
5,1805,1998,-193,1.454,1.610,-0.155
5,1771,1874,-103,1.427,1.510,-0.083
5,2247,1978,269,1.810,1.593,0.217
5,1793,2236,-443,1.444,1.801,-0.357
5,2258,2036,222,1.819,1.640,0.179
5,1694,2140,-446,1.365,1.724,-0.359
5,1909,2253,-344,1.538,1.815,-0.277
5,2176,2008,168,1.753,1.618,0.135
5,2138,1772,366,1.722,1.427,0.295
5,2096,1737,359,1.689,1.399,0.289
5,1594,2041,-447,1.284,1.644,-0.360
5,2172,2144,28,1.750,1.727,0.023
5,1750,1693,57,1.410,1.364,0.046
5,1484,2354,-870,1.195,1.896,-0.701
5,1698,1787,-89,1.368,1.440,-0.072
5,1798,1979,-181,1.448,1.594,-0.146
5,1787,2080,-293,1.440,1.676,-0.236
5,1932,1971,-39,1.556,1.588,-0.031
5,2246,1767,479,1.809,1.423,0.386
5,1781,2227,-446,1.435,1.794,-0.359
5,1891,2234,-343,1.523,1.800,-0.276
5,2412,1894,518,1.943,1.526,0.417
5,1744,2030,-286,1.405,1.635,-0.230
5,2107,1977,130,1.697,1.593,0.105
5,2052,1578,474,1.653,1.271,0.382
5,2112,1782,330,1.701,1.436,0.266
5,1785,2332,-547,1.438,1.879,-0.441
5,2195,2024,171,1.768,1.631,0.138
5,1918,2108,-190,1.545,1.698,-0.153
5,2389,2009,380,1.925,1.618,0.306
5,2243,1857,386,1.807,1.496,0.311
5,2279,1868,411,1.836,1.505,0.331
5,2393,1772,621,1.928,1.427,0.500
5,1570,1974,-404,1.265,1.590,-0.325
5,1980,2014,-34,1.595,1.622,-0.027
5,1865,1993,-128,1.502,1.606,-0.103
5,1695,1537,158,1.365,1.238,0.127
5,2053,2139,-86,1.654,1.723,-0.069
5,2206,2091,115,1.777,1.684,0.093
5,2166,2038,128,1.745,1.642,0.103
5,2011,1533,478,1.620,1.235,0.385
5,1746,2039,-293,1.407,1.643,-0.236
5,2105,1475,630,1.696,1.188,0.508
5,1992,1785,207,1.605,1.438,0.167
5,1520,1769,-249,1.224,1.425,-0.201
5,2088,1662,426,1.682,1.339,0.343
5,1775,1922,-147,1.430,1.548,-0.118
5,1912,1806,106,1.540,1.455,0.085
5,1966,1943,23,1.584,1.565,0.019
5,2065,2041,24,1.664,1.644,0.019
5,2364,1471,893,1.904,1.185,0.719
5,2300,2024,276,1.853,1.631,0.222
5,1576,1725,-149,1.270,1.390,-0.120
5,2398,2232,166,1.932,1.798,0.134
5,1921,1675,246,1.548,1.349,0.198
5,2300,1879,421,1.853,1.514,0.339
5,2144,2017,127,1.727,1.625,0.102
5,2136,2067,69,1.721,1.665,0.056
5,2122,1986,136,1.709,1.600,0.110
5,2059,1786,273,1.659,1.439,0.220
5,1838,1569,269,1.481,1.264,0.217
5,2140,1815,325,1.724,1.462,0.262
5,1561,1947,-386,1.258,1.568,-0.311
5,1952,2256,-304,1.573,1.817,-0.245
5,2221,2096,125,1.789,1.689,0.101
5,2001,1516,485,1.612,1.221,0.391
5,2044,1976,68,1.647,1.592,0.055
5,2244,1954,290,1.808,1.574,0.234
5,2386,1866,520,1.922,1.503,0.419
5,1971,2161,-190,1.588,1.741,-0.153
5,1917,1885,32,1.544,1.519,0.026
5,1619,1770,-151,1.304,1.426,-0.122
5,1913,2213,-300,1.541,1.783,-0.242
5,2025,1917,108,1.631,1.544,0.087
5,1964,1759,205,1.582,1.417,0.165
5,1766,2159,-393,1.423,1.739,-0.317
5,2279,1941,338,1.836,1.564,0.272
5,1593,1535,58,1.283,1.237,0.047
5,2166,1691,475,1.745,1.362,0.383
5,2384,2306,78,1.921,1.858,0.063
5,2376,1640,736,1.914,1.321,0.593
5,2003,1831,172,1.614,1.475,0.139
5,2144,1828,316,1.727,1.473,0.255
5,2137,1919,218,1.722,1.546,0.176
5,1717,2050,-333,1.383,1.651,-0.268
5,1751,1578,173,1.411,1.271,0.139
5,1521,1502,19,1.225,1.210,0.015
5,2280,2057,223,1.837,1.657,0.180
5,1953,1694,259,1.573,1.365,0.209
5,2110,1693,417,1.700,1.364,0.336
5,1697,2032,-335,1.367,1.637,-0.270
5,1897,1748,149,1.528,1.408,0.120
5,2330,2208,122,1.877,1.779,0.098
5,1916,2049,-133,1.544,1.651,-0.107
5,1855,2193,-338,1.494,1.767,-0.272
5,2220,1703,517,1.788,1.372,0.416
5,2120,1932,188,1.708,1.556,0.151
5,2421,2191,230,1.950,1.765,0.185
5,1791,2133,-342,1.443,1.718,-0.276
5,2202,2023,179,1.774,1.630,0.144
5,1671,1759,-88,1.346,1.417,-0.071
5,2173,1945,228,1.751,1.567,0.184
5,1908,1633,275,1.537,1.316,0.222
5,2154,1920,234,1.735,1.547,0.189
5,2246,2011,235,1.809,1.620,0.189
5,1564,1663,-99,1.260,1.340,-0.080
5,2023,1811,212,1.630,1.459,0.171
5,1502,1695,-193,1.210,1.365,-0.155
5,1551,1801,-250,1.249,1.451,-0.201
5,2381,2201,180,1.918,1.773,0.145
5,1706,2098,-392,1.374,1.690,-0.316
5,1708,2050,-342,1.376,1.651,-0.276
5,1763,1952,-189,1.420,1.573,-0.152
5,1610,1703,-93,1.297,1.372,-0.075
5,2176,1597,579,1.753,1.287,0.466
5,1813,1945,-132,1.461,1.567,-0.106
5,1919,2317,-398,1.546,1.867,-0.321
5,1764,1997,-233,1.421,1.609,-0.188
5,1855,1691,164,1.494,1.362,0.132
5,1490,1831,-341,1.200,1.475,-0.275
5,1576,2280,-704,1.270,1.837,-0.567
5,1916,2224,-308,1.544,1.792,-0.248
5,2087,1923,164,1.681,1.549,0.132
5,1863,1993,-130,1.501,1.606,-0.105
5,2258,2386,-128,1.819,1.922,-0.103
5,2144,2166,-22,1.727,1.745,-0.018
5,2021,2200,-179,1.628,1.772,-0.144
5,1847,1739,108,1.488,1.401,0.087
5,1498,1908,-410,1.207,1.537,-0.330
5,2229,1655,574,1.796,1.333,0.462
5,1873,2371,-498,1.509,1.910,-0.401
5,1816,2054,-238,1.463,1.655,-0.192
5,2216,1930,286,1.785,1.555,0.230
5,1990,2282,-292,1.603,1.838,-0.235
5,1877,2222,-345,1.512,1.790,-0.278
5,2022,1855,167,1.629,1.494,0.135
5,1946,1850,96,1.568,1.490,0.077
5,2124,1994,130,1.711,1.606,0.105
5,1751,1851,-100,1.411,1.491,-0.081
5,1949,2243,-294,1.570,1.807,-0.237
5,1841,1891,-50,1.483,1.523,-0.040
5,1731,2120,-389,1.394,1.708,-0.313
5,2084,2262,-178,1.679,1.822,-0.143
5,2422,1682,740,1.951,1.355,0.596
5,2319,1995,324,1.868,1.607,0.261
5,2176,2103,73,1.753,1.694,0.059
5,1756,1743,13,1.415,1.404,0.010
5,2373,1939,434,1.912,1.562,0.350
5,2163,1739,424,1.742,1.401,0.342
5,2218,2093,125,1.787,1.686,0.101
5,1749,1838,-89,1.409,1.481,-0.072
5,1834,1664,170,1.477,1.340,0.137
5,2134,2012,122,1.719,1.621,0.098
5,2238,1667,571,1.803,1.343,0.460
5,2249,1667,582,1.812,1.343,0.469
5,1569,1456,113,1.264,1.173,0.091
5,2349,1774,575,1.892,1.429,0.463
5,1670,1809,-139,1.345,1.457,-0.112
5,2131,1604,527,1.717,1.292,0.425
5,1711,1907,-196,1.378,1.536,-0.158
5,2273,1692,581,1.831,1.363,0.468
5,2164,1735,429,1.743,1.398,0.346
5,2003,2291,-288,1.614,1.846,-0.232
5,1735,1519,216,1.398,1.224,0.174
5,2202,1886,316,1.774,1.519,0.255
5,2048,1884,164,1.650,1.518,0.132
5,2155,1734,421,1.736,1.397,0.339
5,1895,1819,76,1.527,1.465,0.061
5,2347,2120,227,1.891,1.708,0.183
5,1983,1568,415,1.597,1.263,0.334
5,2156,1631,525,1.737,1.314,0.423
5,2266,1998,268,1.825,1.610,0.216
5,1706,1597,109,1.374,1.287,0.088
5,2029,1914,115,1.635,1.542,0.093
5,1869,2097,-228,1.506,1.689,-0.184
5,2170,2146,24,1.748,1.729,0.019
5,1859,1793,66,1.498,1.444,0.053
5,2113,1931,182,1.702,1.556,0.147
5,1643,2238,-595,1.324,1.803,-0.479
5,1986,2234,-248,1.600,1.800,-0.200
5,2147,1790,357,1.730,1.442,0.288
5,1899,1672,227,1.530,1.347,0.183
5,1888,1518,370,1.521,1.223,0.298
5,2256,2033,223,1.817,1.638,0.180
5,2414,2030,384,1.945,1.635,0.309
5,1740,1678,62,1.402,1.352,0.050
5,1784,2324,-540,1.437,1.872,-0.435
5,1709,2235,-526,1.377,1.800,-0.424
5,1920,2230,-310,1.547,1.796,-0.250
5,2196,1879,317,1.769,1.514,0.255
5,2193,1619,574,1.767,1.304,0.462
5,1735,1923,-188,1.398,1.549,-0.151
5,1715,1755,-40,1.382,1.414,-0.032
5,2218,1946,272,1.787,1.568,0.219
5,1679,1928,-249,1.353,1.553,-0.201
5,1989,1814,175,1.602,1.461,0.141
5,2128,2266,-138,1.714,1.825,-0.111
5,1977,2005,-28,1.593,1.615,-0.023
5,2074,2146,-72,1.671,1.729,-0.058
5,2098,2184,-86,1.690,1.759,-0.069
5,2360,2392,-32,1.901,1.927,-0.026
5,1890,2128,-238,1.523,1.714,-0.192
5,1924,1827,97,1.550,1.472,0.078
5,1839,2032,-193,1.481,1.637,-0.155
5,1644,2201,-557,1.324,1.773,-0.449
5,1964,2160,-196,1.582,1.740,-0.158
5,2027,1605,422,1.633,1.293,0.340
5,2077,1867,210,1.673,1.504,0.169
5,2087,1934,153,1.681,1.558,0.123
5,1982,1883,99,1.597,1.517,0.080
5,1843,2135,-292,1.485,1.720,-0.235
5,1795,1791,4,1.446,1.443,0.003
5,2164,1692,472,1.743,1.363,0.380
5,1954,2048,-94,1.574,1.650,-0.076
5,1705,1916,-211,1.374,1.544,-0.170
5,1788,1472,316,1.440,1.186,0.255
5,1803,1702,101,1.452,1.371,0.081
5,2126,1927,199,1.713,1.552,0.160
5,1923,1524,399,1.549,1.228,0.321
5,1956,2151,-195,1.576,1.733,-0.157
5,2329,1609,720,1.876,1.296,0.580
5,1518,1682,-164,1.223,1.355,-0.132
5,2222,1721,501,1.790,1.386,0.404
5,2043,2088,-45,1.646,1.682,-0.036
5,1761,1512,249,1.419,1.218,0.201
5,1923,1934,-11,1.549,1.558,-0.009
5,1850,2099,-249,1.490,1.691,-0.201
5,2120,1814,306,1.708,1.461,0.247
5,1567,1825,-258,1.262,1.470,-0.208
5,1525,2184,-659,1.229,1.759,-0.531
5,2212,1680,532,1.782,1.353,0.429
5,1999,1686,313,1.610,1.358,0.252
5,1944,1587,357,1.566,1.278,0.288
5,2123,2264,-141,1.710,1.824,-0.114
5,1976,1926,50,1.592,1.552,0.040
5,2356,1986,370,1.898,1.600,0.298
5,1913,2211,-298,1.541,1.781,-0.240
5,2132,1928,204,1.718,1.553,0.164
5,2202,2136,66,1.774,1.721,0.053
5,1685,1776,-91,1.357,1.431,-0.073
5,1984,1775,209,1.598,1.430,0.168
5,2092,2237,-145,1.685,1.802,-0.117
5,2005,1746,259,1.615,1.407,0.209
5,2180,1769,411,1.756,1.425,0.331
5,1767,1717,50,1.423,1.383,0.040
5,1986,2124,-138,1.600,1.711,-0.111
5,1742,1688,54,1.403,1.360,0.044
5,2110,1853,257,1.700,1.493,0.207
5,2334,1859,475,1.880,1.498,0.383
5,1916,1918,-2,1.544,1.545,-0.002
5,2264,1954,310,1.824,1.574,0.250
5,2080,2132,-52,1.676,1.718,-0.042
5,2260,1747,513,1.821,1.407,0.413
5,2079,1931,148,1.675,1.556,0.119
5,1580,1899,-319,1.273,1.530,-0.257
5,2428,1538,890,1.956,1.239,0.717
5,2189,1619,570,1.763,1.304,0.459
5,1799,1747,52,1.449,1.407,0.042
5,1819,1776,43,1.465,1.431,0.035
5,2204,2147,57,1.776,1.730,0.046
5,1970,2272,-302,1.587,1.830,-0.243
5,2200,2196,4,1.772,1.769,0.003
5,1922,1770,152,1.548,1.426,0.122
5,1897,2096,-199,1.528,1.689,-0.160
5,1970,1833,137,1.587,1.477,0.110
5,1747,2004,-257,1.407,1.614,-0.207
5,1974,2074,-100,1.590,1.671,-0.081
5,1789,1739,50,1.441,1.401,0.040
5,1657,2274,-617,1.335,1.832,-0.497
5,2152,1853,299,1.734,1.493,0.241
5,1871,1451,420,1.507,1.169,0.338
5,2094,2068,26,1.687,1.666,0.021
5,2243,2390,-147,1.807,1.925,-0.118
5,2419,1992,427,1.949,1.605,0.344
5,2331,2212,119,1.878,1.782,0.096
5,1671,2326,-655,1.346,1.874,-0.528
5,1880,2120,-240,1.515,1.708,-0.193
5,2041,1669,372,1.644,1.345,0.300
5,1937,1850,87,1.560,1.490,0.070
5,1813,1802,11,1.461,1.452,0.009
5,2383,2103,280,1.920,1.694,0.226
5,1912,2099,-187,1.540,1.691,-0.151
5,1948,2048,-100,1.569,1.650,-0.081
5,2426,1485,941,1.954,1.196,0.758
5,1649,2204,-555,1.328,1.776,-0.447
5,2375,1943,432,1.913,1.565,0.348
5,1868,1798,70,1.505,1.448,0.056
5,2433,1605,828,1.960,1.293,0.667
5,2130,1808,322,1.716,1.456,0.259
5,1917,2360,-443,1.544,1.901,-0.357
5,1543,1619,-76,1.243,1.304,-0.061
5,2026,1545,481,1.632,1.245,0.387
5,2123,1899,224,1.710,1.530,0.180
5,2374,1637,737,1.912,1.319,0.594
5,2104,1519,585,1.695,1.224,0.471
5,1924,1784,140,1.550,1.437,0.113
5,1999,1833,166,1.610,1.477,0.134
5,2259,1787,472,1.820,1.440,0.380
5,2416,2039,377,1.946,1.643,0.304
5,1660,1812,-152,1.337,1.460,-0.122
5,1873,2066,-193,1.509,1.664,-0.155
5,2096,1638,458,1.689,1.320,0.369
5,1706,1947,-241,1.374,1.568,-0.194
5,2130,1915,215,1.716,1.543,0.173
5,1771,2160,-389,1.427,1.740,-0.313
5,2234,1715,519,1.800,1.382,0.418
5,1773,2176,-403,1.428,1.753,-0.325
5,1891,1902,-11,1.523,1.532,-0.009
5,1815,1813,2,1.462,1.461,0.002
5,2083,2224,-141,1.678,1.792,-0.114
5,2198,1729,469,1.771,1.393,0.378
5,2005,1747,258,1.615,1.407,0.208
5,2067,2105,-38,1.665,1.696,-0.031
5,1549,1872,-323,1.248,1.508,-0.260
5,1928,2236,-308,1.553,1.801,-0.248
5,1725,1690,35,1.390,1.361,0.028
5,2224,2167,57,1.792,1.746,0.046
5,1627,1727,-100,1.311,1.391,-0.081
5,2421,1745,676,1.950,1.406,0.545
5,1754,2056,-302,1.413,1.656,-0.243
5,1513,2127,-614,1.219,1.713,-0.495
5,1850,1991,-141,1.490,1.604,-0.114
5,1757,2154,-397,1.415,1.735,-0.320
5,2332,2320,12,1.879,1.869,0.010
5,2034,2073,-39,1.639,1.670,-0.031
5,2196,1479,717,1.769,1.191,0.578
5,1550,2207,-657,1.249,1.778,-0.529
5,1494,2160,-666,1.204,1.740,-0.537
5,1923,1767,156,1.549,1.423,0.126
5,1894,1801,93,1.526,1.451,0.075
5,1551,1827,-276,1.249,1.472,-0.222
5,1938,2250,-312,1.561,1.813,-0.251
5,2220,2158,62,1.788,1.738,0.050
5,2031,1875,156,1.636,1.510,0.126
5,1588,1989,-401,1.279,1.602,-0.323
5,1907,2199,-292,1.536,1.771,-0.235
5,1948,2005,-57,1.569,1.615,-0.046
5,1980,2121,-141,1.595,1.709,-0.114
5,1624,2031,-407,1.308,1.636,-0.328
5,2375,1851,524,1.913,1.491,0.422
5,1660,1611,49,1.337,1.298,0.039
5,1516,1673,-157,1.221,1.348,-0.126
5,2206,1739,467,1.777,1.401,0.376
5,1658,1994,-336,1.336,1.606,-0.271
5,2120,1952,168,1.708,1.573,0.135
5,2036,2387,-351,1.640,1.923,-0.283
5,1848,1794,54,1.489,1.445,0.044
5,2166,2314,-148,1.745,1.864,-0.119
5,1511,1514,-3,1.217,1.220,-0.002
5,2405,2028,377,1.937,1.634,0.304
5,1895,2090,-195,1.527,1.684,-0.157
5,1655,2009,-354,1.333,1.618,-0.285
5,1824,2180,-356,1.469,1.756,-0.287
5,1591,1807,-216,1.282,1.456,-0.174
5,1984,2185,-201,1.598,1.760,-0.162
5,1754,1762,-8,1.413,1.419,-0.006
5,2151,2350,-199,1.733,1.893,-0.160
5,2125,2332,-207,1.712,1.879,-0.167
5,1903,1805,98,1.533,1.454,0.079
5,2148,1688,460,1.730,1.360,0.371
5,2176,1966,210,1.753,1.584,0.169
5,2105,1790,315,1.696,1.442,0.254
5,2158,1935,223,1.738,1.559,0.180
5,2008,2199,-191,1.618,1.771,-0.154
5,2068,1750,318,1.666,1.410,0.256
5,1970,1495,475,1.587,1.204,0.383
5,2232,1972,260,1.798,1.589,0.209
5,2059,2040,19,1.659,1.643,0.015
5,1808,2210,-402,1.456,1.780,-0.324
5,2017,2098,-81,1.625,1.690,-0.065
5,2066,1845,221,1.664,1.486,0.178
5,2162,2198,-36,1.742,1.771,-0.029
5,1655,2048,-393,1.333,1.650,-0.317
5,2014,1533,481,1.622,1.235,0.387
5,1945,2206,-261,1.567,1.777,-0.210
5,2278,2064,214,1.835,1.663,0.172
5,2394,1658,736,1.929,1.336,0.593
5,2188,1671,517,1.763,1.346,0.416
5,1887,2032,-145,1.520,1.637,-0.117
5,2159,2244,-85,1.739,1.808,-0.068
5,2153,2144,9,1.734,1.727,0.007
5,1795,1682,113,1.446,1.355,0.091
5,2054,1730,324,1.655,1.394,0.261
5,1901,1790,111,1.531,1.442,0.089
5,1923,1829,94,1.549,1.473,0.076
5,1791,2342,-551,1.443,1.887,-0.444
5,1855,2138,-283,1.494,1.722,-0.228
5,1537,2044,-507,1.238,1.647,-0.408
5,2268,1700,568,1.827,1.369,0.458
5,1705,1751,-46,1.374,1.411,-0.037
5,2228,1957,271,1.795,1.577,0.218
5,1619,1875,-256,1.304,1.510,-0.206
5,1881,1831,50,1.515,1.475,0.040
5,2158,1783,375,1.738,1.436,0.302
5,1847,2144,-297,1.488,1.727,-0.239
5,2008,1806,202,1.618,1.455,0.163
5,1662,1604,58,1.339,1.292,0.047
5,2027,2018,9,1.633,1.626,0.007
5,2037,2130,-93,1.641,1.716,-0.075
5,2104,1995,109,1.695,1.607,0.088
5,1865,1866,-1,1.502,1.503,-0.001
5,2136,1961,175,1.721,1.580,0.141
5,1624,1521,103,1.308,1.225,0.083
5,1931,1830,101,1.556,1.474,0.081
5,1685,1837,-152,1.357,1.480,-0.122
5,1901,1899,2,1.531,1.530,0.002
5,1854,1535,319,1.494,1.237,0.257
5,1897,1525,372,1.528,1.229,0.300
5,1577,2133,-556,1.270,1.718,-0.448
5,1794,1795,-1,1.445,1.446,-0.001
5,1651,2203,-552,1.330,1.775,-0.445
5,2337,1552,785,1.883,1.250,0.632
5,2074,1698,376,1.671,1.368,0.303
5,2132,2108,24,1.718,1.698,0.019
5,1780,1575,205,1.434,1.269,0.165
5,1942,1990,-48,1.564,1.603,-0.039
,,,0,0.000,0.000,0.000
5,2023,1850,173,1.630,1.490,0.139
5,2062,2202,-140,1.661,1.774,-0.113
5,1950,1998,-48,1.571,1.610,-0.039
5,1764,1958,-194,1.421,1.577,-0.156
5,1831,2229,-398,1.475,1.796,-0.321
5,1897,1933,-36,1.528,1.557,-0.029
5,2190,1453,737,1.764,1.171,0.594
5,1913,1865,48,1.541,1.502,0.039
